IdVenda,Data,IdLoja,IdProduto,CustoUnitario,PrecoUnitario,QtdVenda,QtdDevolucao,VlrDevolucao,VlrDesconto
822771,24/05/2007,5,987,"R$ 66,26",R$ 200,10,0,R$ 0,R$ 0
404988,12/06/2008,5,131,"R$ 101,97",R$ 200,10,0,R$ 0,R$ 0
1046388,16/05/2009,5,971,"R$ 76,53",R$ 231,10,0,R$ 0,R$ 0
953361,06/10/2008,5,1521,"R$ 142,56",R$ 310,10,0,R$ 0,R$ 0
143475,23/05/2007,5,1499,"R$ 142,56",R$ 310,10,0,R$ 0,R$ 0
520972,06/04/2009,5,1499,"R$ 142,56",R$ 310,10,0,R$ 0,R$ 0
732256,24/05/2007,5,1499,"R$ 142,56",R$ 310,10,0,R$ 0,R$ 0
355011,18/06/2008,5,1489,"R$ 142,56",R$ 310,10,0,R$ 0,R$ 0
511866,15/06/2007,5,1509,"R$ 142,56",R$ 310,10,0,R$ 0,R$ 0
390932,15/10/2008,5,2211,R$ 52,"R$ 101,99",10,0,R$ 0,R$ 0
491874,06/05/2008,5,2219,R$ 52,"R$ 101,99",10,0,R$ 0,R$ 0
490415,14/04/2007,5,660,"R$ 73,12",R$ 159,10,0,R$ 0,R$ 0
787485,02/04/2007,5,660,"R$ 73,12",R$ 159,10,0,R$ 0,R$ 0
386753,23/04/2007,5,737,"R$ 73,12",R$ 159,10,0,R$ 0,R$ 0
544743,01/05/2007,5,1007,"R$ 143,26",R$ 281,10,0,R$ 0,R$ 0
746246,21/05/2007,5,1007,"R$ 143,26",R$ 281,10,0,R$ 0,R$ 0
149720,12/04/2009,5,1021,"R$ 143,26",R$ 281,10,0,R$ 0,R$ 0
598410,14/05/2009,5,1021,"R$ 143,26",R$ 281,10,0,R$ 0,R$ 0
336061,28/10/2008,5,993,"R$ 143,26",R$ 281,10,0,R$ 0,R$ 0
709432,23/04/2009,5,951,"R$ 143,26",R$ 281,10,0,R$ 0,R$ 0
339911,06/05/2009,5,979,"R$ 143,26",R$ 281,10,0,R$ 0,R$ 0
888344,11/10/2009,5,378,"R$ 348,58",R$ 758,10,0,R$ 0,R$ 0
1016482,11/05/2009,5,384,"R$ 348,58",R$ 758,10,0,R$ 0,R$ 0
148419,12/06/2007,5,970,"R$ 91,05",R$ 198,10,0,R$ 0,R$ 0
317825,13/10/2007,5,970,"R$ 91,05",R$ 198,10,0,R$ 0,R$ 0
153655,08/04/2008,5,2213,"R$ 15,29","R$ 29,99",10,0,R$ 0,R$ 0
377100,29/05/2008,5,2325,"R$ 15,29","R$ 29,99",10,0,R$ 0,R$ 0
981789,20/10/2008,5,2341,"R$ 15,29","R$ 29,99",10,0,R$ 0,R$ 0
112666,28/04/2008,5,2336,"R$ 123,47","R$ 268,50",10,0,R$ 0,R$ 0
563469,21/04/2009,5,2320,"R$ 123,47","R$ 268,50",10,0,R$ 0,R$ 0
311889,23/10/2009,5,368,"R$ 430,38",R$ 1.299,10,0,R$ 0,R$ 0
92446,30/06/2007,5,1037,"R$ 86,68","R$ 188,50",10,0,R$ 0,R$ 0
904884,11/05/2007,5,953,"R$ 86,68","R$ 188,50",10,0,R$ 0,R$ 0
848720,05/04/2009,5,995,"R$ 86,68","R$ 188,50",10,0,R$ 0,R$ 0
531047,08/05/2009,5,1989,"R$ 220,64","R$ 665,94",10,0,R$ 0,R$ 0
473630,14/05/2007,5,2031,"R$ 220,64","R$ 665,94",10,0,R$ 0,R$ 0
648754,05/10/2009,5,2019,"R$ 220,64","R$ 665,94",10,0,R$ 0,R$ 0
294425,27/06/2009,5,2049,"R$ 220,64","R$ 665,94",10,0,R$ 0,R$ 0
1013206,10/06/2008,5,2049,"R$ 220,64","R$ 665,94",10,0,R$ 0,R$ 0
440693,14/10/2008,5,1063,"R$ 155,43",R$ 338,10,0,R$ 0,R$ 0
280698,19/10/2008,5,1067,"R$ 155,43",R$ 338,10,0,R$ 0,R$ 0
653366,06/04/2008,5,1363,"R$ 10,57","R$ 22,99",10,0,R$ 0,R$ 0
527341,28/06/2007,5,1381,"R$ 10,57","R$ 22,99",10,0,R$ 0,R$ 0
67076,16/06/2008,5,1348,"R$ 10,57","R$ 22,99",10,0,R$ 0,R$ 0
194898,24/04/2007,5,1323,"R$ 16,55","R$ 35,99",10,0,R$ 0,R$ 0
521792,30/06/2007,5,1323,"R$ 16,55","R$ 35,99",10,0,R$ 0,R$ 0
644620,17/05/2009,5,398,"R$ 195,24","R$ 382,95",10,0,R$ 0,R$ 0
836288,25/10/2009,5,398,"R$ 195,24","R$ 382,95",10,0,R$ 0,R$ 0
412121,28/10/2009,5,370,"R$ 195,24","R$ 382,95",10,0,R$ 0,R$ 0
446101,23/10/2009,5,392,"R$ 195,24","R$ 382,95",10,0,R$ 0,R$ 0
128982,11/05/2009,5,406,"R$ 195,24","R$ 382,95",10,0,R$ 0,R$ 0
164807,12/06/2008,5,2074,"R$ 91,97","R$ 199,99",10,0,R$ 0,R$ 0
615955,21/06/2008,5,1984,"R$ 91,97","R$ 199,99",10,0,R$ 0,R$ 0
720093,04/10/2007,5,1508,"R$ 137,96",R$ 300,10,0,R$ 0,R$ 0
818084,09/05/2009,5,1518,"R$ 137,96",R$ 300,10,0,R$ 0,R$ 0
351663,05/06/2007,5,1498,"R$ 137,96",R$ 300,10,0,R$ 0,R$ 0
304039,13/06/2007,5,1432,"R$ 137,96",R$ 300,10,0,R$ 0,R$ 0
692216,01/04/2008,5,1478,"R$ 137,96",R$ 300,10,0,R$ 0,R$ 0
502275,13/05/2007,5,1515,"R$ 105,77",R$ 230,10,0,R$ 0,R$ 0
542742,07/04/2007,5,1495,"R$ 105,77",R$ 230,10,0,R$ 0,R$ 0
241551,09/04/2008,5,1427,"R$ 105,77",R$ 230,10,0,R$ 0,R$ 0
673983,08/10/2007,5,1444,"R$ 105,77",R$ 230,10,0,R$ 0,R$ 0
369273,19/10/2007,5,1485,"R$ 105,77",R$ 230,10,0,R$ 0,R$ 0
163672,30/06/2008,5,2271,"R$ 155,89",R$ 339,10,0,R$ 0,R$ 0
285936,22/04/2008,5,260,"R$ 155,89",R$ 339,10,0,R$ 0,R$ 0
404139,06/04/2008,5,2287,"R$ 155,89",R$ 339,10,0,R$ 0,R$ 0
458946,07/04/2008,5,2215,"R$ 155,89",R$ 339,10,0,R$ 0,R$ 0
757191,07/06/2009,5,2199,"R$ 155,89",R$ 339,10,0,R$ 0,R$ 0
1018843,11/06/2009,5,2327,"R$ 155,89",R$ 339,10,0,R$ 0,R$ 0
145554,13/04/2008,5,1581,"R$ 72,56",R$ 219,10,0,R$ 0,R$ 0
312815,29/10/2007,5,1579,"R$ 72,56",R$ 219,10,0,R$ 0,R$ 0
519974,24/05/2008,5,1581,"R$ 72,56",R$ 219,10,0,R$ 0,R$ 0
554095,03/05/2008,5,1622,"R$ 72,56",R$ 219,10,0,R$ 0,R$ 0
875029,05/06/2009,5,1579,"R$ 72,56",R$ 219,10,0,R$ 0,R$ 0
910914,01/10/2007,5,675,"R$ 72,56",R$ 219,10,0,R$ 0,R$ 0
587830,26/04/2007,5,704,"R$ 72,56",R$ 219,10,0,R$ 0,R$ 0
237816,14/04/2008,5,1004,"R$ 86,45",R$ 188,10,0,R$ 0,R$ 0
176656,02/04/2008,5,990,"R$ 86,45",R$ 188,10,0,R$ 0,R$ 0
456457,28/05/2008,5,1018,"R$ 86,45",R$ 188,10,0,R$ 0,R$ 0
477481,27/10/2008,5,1109,"R$ 144,52","R$ 436,20",10,0,R$ 0,R$ 0
439630,02/10/2009,5,1113,"R$ 144,52","R$ 436,20",10,0,R$ 0,R$ 0
588337,02/04/2007,5,1125,"R$ 144,52","R$ 436,20",10,0,R$ 0,R$ 0
1014052,14/05/2007,5,1117,"R$ 144,52","R$ 436,20",10,0,R$ 0,R$ 0
20005,12/06/2007,5,1129,"R$ 144,52","R$ 436,20",10,0,R$ 0,R$ 0
139784,28/06/2007,5,1121,"R$ 144,52","R$ 436,20",10,0,R$ 0,R$ 0
897118,16/04/2009,5,2379,"R$ 183,94","R$ 399,99",10,0,R$ 0,R$ 0
587582,02/10/2007,5,2365,"R$ 183,94","R$ 399,99",10,0,R$ 0,R$ 0
835388,25/04/2007,5,259,"R$ 167,73",R$ 329,10,0,R$ 0,R$ 0
417179,11/04/2007,5,254,"R$ 167,73",R$ 329,10,0,R$ 0,R$ 0
596744,11/05/2007,5,267,"R$ 167,73",R$ 329,10,0,R$ 0,R$ 0
768298,07/05/2009,5,280,"R$ 167,73",R$ 329,10,0,R$ 0,R$ 0
299177,10/10/2008,5,246,"R$ 167,73",R$ 329,10,0,R$ 0,R$ 0
901670,21/05/2009,5,337,"R$ 151,30",R$ 329,10,0,R$ 0,R$ 0
165305,16/06/2008,5,399,"R$ 275,46",R$ 599,10,0,R$ 0,R$ 0
244408,22/04/2008,5,393,"R$ 275,46",R$ 599,10,0,R$ 0,R$ 0
714806,15/04/2009,5,389,"R$ 275,46",R$ 599,10,0,R$ 0,R$ 0
868664,26/10/2007,5,654,"R$ 59,32",R$ 129,10,0,R$ 0,R$ 0
502204,22/06/2009,5,856,"R$ 59,32",R$ 129,10,0,R$ 0,R$ 0
54494,20/10/2008,5,855,"R$ 59,32",R$ 129,10,0,R$ 0,R$ 0
100140,30/06/2008,5,168,"R$ 59,32",R$ 129,10,0,R$ 0,R$ 0
145915,26/10/2009,5,168,"R$ 59,32",R$ 129,10,0,R$ 0,R$ 0
422254,05/10/2008,5,1014,"R$ 59,32",R$ 129,10,0,R$ 0,R$ 0
703158,04/10/2007,5,857,"R$ 59,32",R$ 129,10,0,R$ 0,R$ 0
800182,03/06/2008,5,512,"R$ 65,77",R$ 129,10,0,R$ 0,R$ 0
1002817,26/04/2008,5,470,"R$ 65,77",R$ 129,10,0,R$ 0,R$ 0
479696,31/05/2009,5,1501,"R$ 105,31",R$ 229,10,0,R$ 0,R$ 0
171609,14/04/2007,5,637,"R$ 116,75",R$ 229,10,0,R$ 0,R$ 0
288459,16/10/2007,5,626,"R$ 116,75",R$ 229,10,0,R$ 0,R$ 0
50394,22/04/2007,5,579,"R$ 116,75",R$ 229,10,0,R$ 0,R$ 0
69751,19/06/2007,5,591,"R$ 116,75",R$ 229,10,0,R$ 0,R$ 0
180820,04/04/2008,5,567,"R$ 116,75",R$ 229,10,0,R$ 0,R$ 0
213807,03/05/2008,5,555,"R$ 116,75",R$ 229,10,0,R$ 0,R$ 0
184496,15/06/2007,5,1650,"R$ 96,08","R$ 289,99",10,0,R$ 0,R$ 0
667018,27/05/2007,5,1650,"R$ 96,08","R$ 289,99",10,0,R$ 0,R$ 0
269682,11/04/2008,5,964,"R$ 96,08",R$ 290,10,0,R$ 0,R$ 0
433246,06/04/2009,5,1020,"R$ 96,08",R$ 290,10,0,R$ 0,R$ 0
592259,05/04/2008,5,604,"R$ 254,40",R$ 499,10,0,R$ 0,R$ 0
1048225,27/06/2008,5,604,"R$ 254,40",R$ 499,10,0,R$ 0,R$ 0
689460,29/06/2007,5,556,"R$ 254,40",R$ 499,10,0,R$ 0,R$ 0
509101,05/05/2008,5,309,"R$ 229,47",R$ 499,10,0,R$ 0,R$ 0
361015,20/06/2007,5,293,"R$ 229,47",R$ 499,10,0,R$ 0,R$ 0
679445,19/10/2007,5,293,"R$ 229,47",R$ 499,10,0,R$ 0,R$ 0
403267,05/05/2009,5,640,"R$ 99,06",R$ 299,10,0,R$ 0,R$ 0
998058,25/04/2009,5,546,"R$ 99,06",R$ 299,10,0,R$ 0,R$ 0
433731,05/06/2008,5,194,"R$ 152,44",R$ 299,10,0,R$ 0,R$ 0
177903,03/10/2009,5,1559,"R$ 137,50",R$ 299,10,0,R$ 0,R$ 0
676429,17/05/2009,5,1569,"R$ 137,50",R$ 299,10,0,R$ 0,R$ 0
361486,27/10/2007,5,1541,"R$ 137,50",R$ 299,10,0,R$ 0,R$ 0
252132,22/06/2008,5,2136,"R$ 204,64",R$ 445,10,0,R$ 0,R$ 0
431292,09/04/2008,5,2118,"R$ 204,64",R$ 445,10,0,R$ 0,R$ 0
344550,09/04/2007,5,2172,"R$ 204,64",R$ 445,10,0,R$ 0,R$ 0
381644,21/10/2007,5,2172,"R$ 204,64",R$ 445,10,0,R$ 0,R$ 0
13572,04/04/2008,5,2124,"R$ 204,64",R$ 445,10,0,R$ 0,R$ 0
665972,25/10/2008,5,2124,"R$ 204,64",R$ 445,10,0,R$ 0,R$ 0
369506,18/10/2007,5,2184,"R$ 204,64",R$ 445,10,0,R$ 0,R$ 0
522938,02/05/2009,5,2148,"R$ 204,64",R$ 445,10,0,R$ 0,R$ 0
210573,01/10/2007,5,2142,"R$ 204,64",R$ 445,10,0,R$ 0,R$ 0
64259,31/10/2007,5,636,"R$ 459,40",R$ 999,10,0,R$ 0,R$ 0
806561,23/05/2007,5,636,"R$ 459,40",R$ 999,10,0,R$ 0,R$ 0
77591,26/10/2009,5,554,"R$ 459,40",R$ 999,10,0,R$ 0,R$ 0
732789,05/04/2007,5,554,"R$ 459,40",R$ 999,10,0,R$ 0,R$ 0
733733,23/10/2009,5,542,"R$ 459,40",R$ 999,10,0,R$ 0,R$ 0
29795,20/06/2009,5,334,"R$ 330,99",R$ 999,10,0,R$ 0,R$ 0
424419,27/05/2009,5,334,"R$ 330,99",R$ 999,10,0,R$ 0,R$ 0
684709,10/06/2008,5,1201,"R$ 330,99",R$ 999,10,0,R$ 0,R$ 0
950409,09/06/2009,5,963,"R$ 88,79",R$ 268,10,0,R$ 0,R$ 0
886956,26/05/2007,5,991,"R$ 88,79",R$ 268,10,0,R$ 0,R$ 0
51766,01/10/2007,5,977,"R$ 88,79",R$ 268,10,0,R$ 0,R$ 0
234720,12/06/2008,5,1545,"R$ 123,24",R$ 268,10,0,R$ 0,R$ 0
716672,06/10/2007,5,1545,"R$ 123,24",R$ 268,10,0,R$ 0,R$ 0
958353,09/05/2008,5,1428,"R$ 123,24",R$ 268,10,0,R$ 0,R$ 0
164856,26/04/2009,5,1553,"R$ 123,24",R$ 268,10,0,R$ 0,R$ 0
746676,28/04/2007,5,1917,"R$ 226,71",R$ 493,10,0,R$ 0,R$ 0
376529,04/06/2008,5,1971,"R$ 226,71",R$ 493,10,0,R$ 0,R$ 0
703311,12/04/2009,5,1971,"R$ 226,71",R$ 493,10,0,R$ 0,R$ 0
387722,13/05/2007,5,1947,"R$ 226,71",R$ 493,10,0,R$ 0,R$ 0
938483,11/10/2009,5,1947,"R$ 226,71",R$ 493,10,0,R$ 0,R$ 0
206683,06/04/2007,5,2004,"R$ 71,37","R$ 139,99",10,0,R$ 0,R$ 0
835581,13/10/2007,5,2058,"R$ 71,37","R$ 139,99",10,0,R$ 0,R$ 0
415677,11/04/2007,5,1992,"R$ 71,37","R$ 139,99",10,0,R$ 0,R$ 0
709326,13/10/2007,5,1992,"R$ 71,37","R$ 139,99",10,0,R$ 0,R$ 0
342182,04/04/2007,5,2040,"R$ 71,37","R$ 139,99",10,0,R$ 0,R$ 0
270583,19/10/2007,5,2010,"R$ 71,37","R$ 139,99",10,0,R$ 0,R$ 0
599007,16/04/2007,5,2028,"R$ 71,37","R$ 139,99",10,0,R$ 0,R$ 0
975680,15/06/2007,5,1907,"R$ 142,75","R$ 279,99",10,0,R$ 0,R$ 0
865819,04/04/2007,5,1913,"R$ 142,75","R$ 279,99",10,0,R$ 0,R$ 0
424892,05/05/2007,5,1931,"R$ 142,75","R$ 279,99",10,0,R$ 0,R$ 0
436130,26/10/2007,5,1901,"R$ 142,75","R$ 279,99",10,0,R$ 0,R$ 0
370212,05/06/2009,5,122,"R$ 128,76","R$ 279,99",10,0,R$ 0,R$ 0
978637,22/04/2008,5,122,"R$ 128,76","R$ 279,99",10,0,R$ 0,R$ 0
627645,28/05/2007,5,2289,"R$ 105,76","R$ 229,99",10,0,R$ 0,R$ 0
34105,05/05/2007,5,2201,"R$ 105,76","R$ 229,99",10,0,R$ 0,R$ 0
685847,29/05/2008,5,2241,"R$ 105,76","R$ 229,99",10,0,R$ 0,R$ 0
926108,30/04/2008,5,2297,"R$ 105,76","R$ 229,99",10,0,R$ 0,R$ 0
432040,13/10/2007,5,2217,"R$ 105,76","R$ 229,99",10,0,R$ 0,R$ 0
80398,17/06/2007,5,2233,"R$ 105,76","R$ 229,99",10,0,R$ 0,R$ 0
683949,18/05/2007,5,2257,"R$ 105,76","R$ 229,99",10,0,R$ 0,R$ 0
800224,14/10/2008,5,2265,"R$ 105,76","R$ 229,99",10,0,R$ 0,R$ 0
264176,07/10/2007,5,2348,"R$ 210,72","R$ 635,99",10,0,R$ 0,R$ 0
996889,13/05/2007,5,2362,"R$ 210,72","R$ 635,99",10,0,R$ 0,R$ 0
353760,29/06/2008,5,2376,"R$ 210,72","R$ 635,99",10,0,R$ 0,R$ 0
858882,09/06/2007,5,2376,"R$ 210,72","R$ 635,99",10,0,R$ 0,R$ 0
119114,28/10/2007,5,2270,"R$ 210,72","R$ 635,99",10,0,R$ 0,R$ 0
381500,11/06/2008,5,2286,"R$ 210,72","R$ 635,99",10,0,R$ 0,R$ 0
828385,20/05/2009,5,2318,"R$ 210,72","R$ 635,99",10,0,R$ 0,R$ 0
360089,05/10/2009,5,1602,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
174565,11/06/2007,5,2033,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
820655,21/04/2007,5,1607,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
166,17/05/2009,5,2009,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
465814,30/10/2009,5,1985,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
923738,05/05/2007,5,1647,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
110142,16/10/2007,5,2057,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
359619,29/05/2009,5,2045,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
432280,28/04/2007,5,2045,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
337896,21/05/2007,5,2081,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
100068,02/10/2007,5,1612,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
716798,15/06/2008,5,1612,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
923416,05/06/2007,5,1612,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
219491,21/10/2009,5,1991,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
501450,25/06/2008,5,1991,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
276726,30/10/2008,5,1997,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
663954,08/04/2007,5,1997,"R$ 82,77","R$ 179,99",10,0,R$ 0,R$ 0
1019142,09/06/2008,5,387,"R$ 321,44",R$ 699,10,0,R$ 0,R$ 0
494102,27/05/2007,5,589,"R$ 321,44",R$ 699,10,0,R$ 0,R$ 0
526197,05/05/2008,5,601,"R$ 321,44",R$ 699,10,0,R$ 0,R$ 0
853949,13/05/2007,5,601,"R$ 321,44",R$ 699,10,0,R$ 0,R$ 0
207887,09/06/2007,5,363,"R$ 321,44",R$ 699,10,0,R$ 0,R$ 0
24293,12/06/2007,5,613,"R$ 321,44",R$ 699,10,0,R$ 0,R$ 0
837170,21/10/2008,5,336,"R$ 321,44",R$ 699,10,0,R$ 0,R$ 0
318040,08/10/2008,5,624,"R$ 321,44",R$ 699,10,0,R$ 0,R$ 0
101634,02/05/2009,5,345,"R$ 321,44",R$ 699,10,0,R$ 0,R$ 0
564006,29/10/2007,5,345,"R$ 321,44",R$ 699,10,0,R$ 0,R$ 0
48395,24/04/2007,5,1930,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
917201,17/06/2008,5,1936,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
393793,19/04/2007,5,1912,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
696638,24/06/2007,5,2380,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
67389,06/06/2008,5,1906,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
277598,26/06/2007,5,2366,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
193883,17/10/2007,5,1954,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
350603,03/05/2007,5,2394,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
418699,18/05/2007,5,2359,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
156844,17/06/2007,5,1918,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
352066,10/05/2008,5,2401,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
469313,02/05/2007,5,2401,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
457776,16/04/2007,5,1948,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
731839,21/06/2008,5,1948,"R$ 152,94","R$ 299,99",10,0,R$ 0,R$ 0
1404075,27/05/2008,5,6,R$ 11,"R$ 21,57",10,0,R$ 0,R$ 0
1064094,06/04/2009,5,426,"R$ 254,86","R$ 499,90",10,0,R$ 0,R$ 0
1255399,06/06/2008,5,679,"R$ 39,77",R$ 78,10,0,R$ 0,R$ 0
1293611,10/10/2008,5,1344,"R$ 8,16",R$ 16,10,0,R$ 0,R$ 0
1372739,08/05/2009,5,913,"R$ 44,10","R$ 95,90",10,0,R$ 0,R$ 0
1389087,22/10/2008,5,707,"R$ 46,39",R$ 91,10,0,R$ 0,R$ 0
1501190,17/10/2008,5,502,"R$ 29,82",R$ 90,10,0,R$ 0,R$ 0
1513683,17/04/2009,5,445,"R$ 257,06",R$ 559,10,0,R$ 0,R$ 0
1770813,07/04/2008,5,1082,"R$ 139,80",R$ 304,10,0,R$ 0,R$ 0
1778416,17/10/2009,5,101,"R$ 55,18",R$ 120,10,0,R$ 0,R$ 0
1809550,14/10/2008,5,1238,"R$ 85,65",R$ 168,10,0,R$ 0,R$ 0
1864284,12/04/2007,5,353,"R$ 196,23","R$ 384,90",10,0,R$ 0,R$ 0
1194338,04/10/2008,5,847,"R$ 7,95","R$ 15,60",10,0,R$ 0,R$ 0
1334354,05/05/2009,5,291,"R$ 183,54",R$ 360,10,0,R$ 0,R$ 0
1507311,01/06/2008,5,901,"R$ 22,43",R$ 44,10,0,R$ 0,R$ 0
1885903,13/04/2008,5,901,"R$ 22,43",R$ 44,10,0,R$ 0,R$ 0
1635901,28/06/2008,5,59,"R$ 79,53",R$ 156,10,0,R$ 0,R$ 0
1656107,26/10/2008,5,905,"R$ 38,74","R$ 75,99",10,0,R$ 0,R$ 0
1452470,06/10/2008,5,1272,"R$ 3,54","R$ 6,95",10,0,R$ 0,R$ 0
1580522,21/05/2008,5,2443,"R$ 2,54","R$ 4,99",10,0,R$ 0,R$ 0
1322399,25/04/2008,5,836,"R$ 8,11","R$ 15,90",10,0,R$ 0,R$ 0
1105360,28/06/2008,5,2427,"R$ 16,77","R$ 32,89",10,0,R$ 0,R$ 0
1729268,24/06/2008,5,2430,"R$ 16,77","R$ 32,89",10,0,R$ 0,R$ 0
1164302,02/06/2008,5,80,"R$ 18,65","R$ 40,55",10,0,R$ 0,R$ 0
1159601,21/04/2008,5,34,"R$ 48,92","R$ 95,95",10,0,R$ 0,R$ 0
2014018,29/04/2009,5,859,"R$ 13,77","R$ 29,95",10,0,R$ 0,R$ 0
1220239,06/06/2008,5,872,"R$ 10,69","R$ 20,96",10,0,R$ 0,R$ 0
1808679,02/05/2008,5,1223,"R$ 234,52",R$ 460,10,0,R$ 0,R$ 0
1234058,17/04/2007,5,1228,"R$ 536,74",R$ 1.620,10,0,R$ 0,R$ 0
2046358,17/04/2008,5,514,"R$ 22,86",R$ 69,10,0,R$ 0,R$ 0
1411106,17/10/2008,5,486,"R$ 35,18",R$ 69,10,0,R$ 0,R$ 0
1615696,29/10/2008,5,95,"R$ 34,36","R$ 67,40",10,0,R$ 0,R$ 0
1605328,22/10/2009,5,1183,"R$ 503,61",R$ 1.520,10,0,R$ 0,R$ 0
1630161,30/04/2009,5,1159,"R$ 503,61",R$ 1.520,10,0,R$ 0,R$ 0
1133729,08/04/2008,5,851,"R$ 76,50","R$ 230,90",10,0,R$ 0,R$ 0
1724715,24/06/2008,5,850,"R$ 76,50","R$ 230,90",10,0,R$ 0,R$ 0
1325907,14/05/2009,5,23,"R$ 61,62",R$ 134,10,0,R$ 0,R$ 0
1484255,28/10/2008,5,161,"R$ 527,53","R$ 1.592,20",10,0,R$ 0,R$ 0
1775776,20/04/2008,5,1221,"R$ 245,74",R$ 482,10,0,R$ 0,R$ 0
1168463,20/04/2009,5,346,"R$ 303,05",R$ 659,10,0,R$ 0,R$ 0
1501192,31/05/2009,5,346,"R$ 303,05",R$ 659,10,0,R$ 0,R$ 0
1822615,22/05/2009,5,346,"R$ 303,05",R$ 659,10,0,R$ 0,R$ 0
1964147,20/06/2009,5,346,"R$ 303,05",R$ 659,10,0,R$ 0,R$ 0
1275359,10/06/2009,5,341,"R$ 444,69",R$ 967,10,0,R$ 0,R$ 0
1471840,04/10/2008,5,18,"R$ 50,56","R$ 109,95",10,0,R$ 0,R$ 0
1888771,08/06/2009,5,17,"R$ 50,56","R$ 109,95",10,0,R$ 0,R$ 0
1078870,27/05/2009,5,344,"R$ 186,60",R$ 366,10,0,R$ 0,R$ 0
2073762,15/06/2008,5,946,"R$ 68,06",R$ 148,10,0,R$ 0,R$ 0
1909727,02/04/2007,5,1142,"R$ 180,22","R$ 391,90",10,0,R$ 0,R$ 0
1338287,14/05/2007,5,1138,"R$ 180,22","R$ 391,90",10,0,R$ 0,R$ 0
1150581,13/05/2009,5,1156,"R$ 530,11",R$ 1.600,10,0,R$ 0,R$ 0
1058996,31/05/2009,5,1204,"R$ 530,11",R$ 1.600,10,0,R$ 0,R$ 0
1528957,15/06/2007,5,1136,"R$ 159,20","R$ 480,50",10,0,R$ 0,R$ 0
1564224,05/10/2009,5,617,"R$ 152,08",R$ 459,10,0,R$ 0,R$ 0
1759675,12/05/2009,5,628,"R$ 152,08",R$ 459,10,0,R$ 0,R$ 0
1076531,29/06/2007,5,1116,"R$ 213,70",R$ 645,10,0,R$ 0,R$ 0
1346123,13/10/2008,5,1111,"R$ 150,84",R$ 328,10,0,R$ 0,R$ 0
1677101,08/10/2007,5,1346,"R$ 10,58",R$ 23,10,0,R$ 0,R$ 0
1605650,23/04/2007,5,1100,"R$ 209,39",R$ 632,10,0,R$ 0,R$ 0
1834670,20/06/2007,5,1100,"R$ 209,39",R$ 632,10,0,R$ 0,R$ 0
1385771,02/10/2007,5,1300,"R$ 43,69",R$ 95,10,0,R$ 0,R$ 0
1460066,10/10/2007,5,1347,"R$ 9,66",R$ 21,10,0,R$ 0,R$ 0
1147399,26/04/2008,5,2486,"R$ 183,95",R$ 400,10,0,R$ 0,R$ 0
1208955,29/10/2008,5,367,"R$ 166,20",R$ 326,10,0,R$ 0,R$ 0
1566622,10/04/2008,5,415,"R$ 166,20",R$ 326,10,0,R$ 0,R$ 0
1949340,01/05/2007,5,1088,"R$ 222,98",R$ 673,10,0,R$ 0,R$ 0
1208150,12/05/2009,5,519,"R$ 205,09",R$ 619,10,0,R$ 0,R$ 0
1828179,18/04/2009,5,491,"R$ 205,09",R$ 619,10,0,R$ 0,R$ 0
2006341,25/04/2009,5,505,"R$ 205,09",R$ 619,10,0,R$ 0,R$ 0
2064932,17/05/2007,5,1525,"R$ 133,19",R$ 402,10,0,R$ 0,R$ 0
1367521,20/06/2008,5,1166,"R$ 84,12",R$ 165,10,0,R$ 0,R$ 0
2064036,28/04/2008,5,1166,"R$ 84,12",R$ 165,10,0,R$ 0,R$ 0
